subject	group	syllable	usage	treat
12	2	32	0.016306	LSD_0.3
11	1	32	0.022035	LSD_0.1
5	1	32	0.005982	LSD_0.1
6	2	32	0.013158	LSD_0.3
22	0	33	0.010413	Saline
23	1	33	0.015651	LSD_0.1
16	0	33	0.001699	Saline
18	2	33	0.008566	LSD_0.3
24	2	33	0.016000	LSD_0.3
19	0	33	0.004373	Saline
17	1	33	0.010848	LSD_0.1
13	0	33	0.001220	Saline
3	2	33	0.014530	LSD_0.3
20	1	33	0.016650	LSD_0.1
21	2	33	0.008132	LSD_0.3
2	1	33	0.016715	LSD_0.1
10	0	33	0.017289	Saline
4	0	33	0.026155	Saline
8	1	33	0.000000	LSD_0.1
9	2	33	0.001731	LSD_0.3
15	2	33	0.009264	LSD_0.3
1	0	33	0.002094	Saline
14	1	33	0.006973	LSD_0.1
7	0	33	0.018782	Saline
12	2	33	0.021957	LSD_0.3
11	1	33	0.013257	LSD_0.1
5	1	33	0.007669	LSD_0.1
6	2	33	0.008844	LSD_0.3
22	0	34	0.008292	Saline
23	1	34	0.011822	LSD_0.1
16	0	34	0.013724	Saline
18	2	34	0.011299	LSD_0.3
24	2	34	0.014833	LSD_0.3
19	0	34	0.012167	Saline
17	1	34	0.008905	LSD_0.1
13	0	34	0.006305	Saline
3	2	34	0.013622	LSD_0.3
20	1	34	0.010047	LSD_0.1
21	2	34	0.021093	LSD_0.3
2	1	34	0.006585	LSD_0.1
10	0	34	0.006786	Saline
4	0	34	0.007728	Saline
8	1	34	0.006601	LSD_0.1
9	2	34	0.011491	LSD_0.3
15	2	34	0.006510	LSD_0.3
1	0	34	0.007958	Saline
14	1	34	0.011026	LSD_0.1
7	0	34	0.009098	Saline
12	2	34	0.011301	LSD_0.3
11	1	34	0.009853	LSD_0.1
5	1	34	0.016258	LSD_0.1
6	2	34	0.015099	LSD_0.3
22	0	35	0.006170	Saline
23	1	35	0.004662	LSD_0.1
16	0	35	0.003137	Saline
18	2	35	0.008930	LSD_0.3
24	2	35	0.013667	LSD_0.3
19	0	35	0.003612	Saline
17	1	35	0.003724	LSD_0.1
13	0	35	0.010779	Saline
3	2	35	0.008476	LSD_0.3
20	1	35	0.010909	LSD_0.1
21	2	35	0.014994	LSD_0.3
2	1	35	0.014857	LSD_0.1
10	0	35	0.015511	Saline
4	0	35	0.009362	Saline
8	1	35	0.032749	LSD_0.1
9	2	35	0.011648	LSD_0.3
15	2	35	0.019780	LSD_0.3
1	0	35	0.007330	Saline
14	1	35	0.002108	LSD_0.1
7	0	35	0.008657	Saline
12	2	35	0.020504	LSD_0.3
11	1	35	0.020064	LSD_0.1
5	1	35	0.004141	LSD_0.1
6	2	35	0.014668	LSD_0.3
22	0	36	0.014269	Saline
23	1	36	0.005162	LSD_0.1
16	0	36	0.019082	Saline
18	2	36	0.006196	LSD_0.3
24	2	36	0.006667	LSD_0.3
19	0	36	0.014829	Saline
17	1	36	0.004858	LSD_0.1
13	0	36	0.012813	Saline
3	2	36	0.005146	LSD_0.3
20	1	36	0.007751	LSD_0.1
21	2	36	0.001017	LSD_0.3
2	1	36	0.009792	LSD_0.1
10	0	36	0.015996	Saline
4	0	36	0.010997	Saline
8	1	36	0.002031	LSD_0.1
9	2	36	0.004880	LSD_0.3
15	2	36	0.001252	LSD_0.3
1	0	36	0.009424	Saline
14	1	36	0.010702	LSD_0.1
7	0	36	0.017755	Saline
12	2	36	0.009364	LSD_0.3
11	1	36	0.011465	LSD_0.1
5	1	36	0.026687	LSD_0.1
6	2	36	0.012295	LSD_0.3
22	0	37	0.010991	Saline
23	1	37	0.002498	LSD_0.1
16	0	37	0.021697	Saline
18	2	37	0.002369	LSD_0.3
24	2	37	0.005333	LSD_0.3
19	0	37	0.023954	Saline
17	1	37	0.013115	LSD_0.1
13	0	37	0.004271	Saline
3	2	37	0.012714	LSD_0.3
20	1	37	0.016650	LSD_0.1
21	2	37	0.002541	LSD_0.3
2	1	37	0.020598	LSD_0.1
10	0	37	0.004847	Saline
4	0	37	0.007876	Saline
8	1	37	0.001523	LSD_0.1
9	2	37	0.006454	LSD_0.3
15	2	37	0.002003	LSD_0.3
1	0	37	0.014241	Saline
14	1	37	0.009405	LSD_0.1
7	0	37	0.006456	Saline
12	2	37	0.009687	LSD_0.3
11	1	37	0.010749	LSD_0.1
5	1	37	0.020092	LSD_0.1
6	2	37	0.000863	LSD_0.3
22	0	38	0.002314	Saline
23	1	38	0.046121	LSD_0.1
16	0	38	0.030323	Saline
18	2	38	0.013851	LSD_0.3
24	2	38	0.009167	LSD_0.3
19	0	38	0.001901	Saline
17	1	38	0.010363	LSD_0.1
13	0	38	0.000610	Saline
3	2	38	0.006660	LSD_0.3
20	1	38	0.009617	LSD_0.1
21	2	38	0.000254	LSD_0.3
2	1	38	0.009455	LSD_0.1
10	0	38	0.010179	Saline
4	0	38	0.015455	Saline
8	1	38	0.002539	LSD_0.1
9	2	38	0.018259	LSD_0.3
15	2	38	0.007511	LSD_0.3
1	0	38	0.005654	Saline
14	1	38	0.001459	LSD_0.1
7	0	38	0.003081	Saline
12	2	38	0.006458	LSD_0.3
11	1	38	0.009853	LSD_0.1
5	1	38	0.001074	LSD_0.1
6	2	38	0.005824	LSD_0.3
22	0	39	0.009256	Saline
23	1	39	0.007659	LSD_0.1
16	0	39	0.003529	Saline
18	2	39	0.002005	LSD_0.3
24	2	39	0.009833	LSD_0.3
19	0	39	0.006464	Saline
17	1	39	0.013601	LSD_0.1
13	0	39	0.003051	Saline
3	2	39	0.011654	LSD_0.3
20	1	39	0.021961	LSD_0.1
21	2	39	0.004828	LSD_0.3
2	1	39	0.018572	LSD_0.1
10	0	39	0.001454	Saline
4	0	39	0.023035	Saline
8	1	39	0.005585	LSD_0.1
9	2	39	0.006768	LSD_0.3
15	2	39	0.016024	LSD_0.3
1	0	39	0.005654	Saline
14	1	39	0.014756	LSD_0.1
7	0	39	0.006603	Saline
12	2	39	0.012431	LSD_0.3
11	1	39	0.016123	LSD_0.1
5	1	39	0.013037	LSD_0.1
6	2	39	0.001726	LSD_0.3
22	0	40	0.014269	Saline
23	1	40	0.012155	LSD_0.1
16	0	40	0.001830	Saline
18	2	40	0.013851	LSD_0.3
24	2	40	0.006333	LSD_0.3
19	0	40	0.010076	Saline
17	1	40	0.008582	LSD_0.1
13	0	40	0.007932	Saline
3	2	40	0.007719	LSD_0.3
20	1	40	0.003301	LSD_0.1
21	2	40	0.023888	LSD_0.3
2	1	40	0.006585	LSD_0.1
10	0	40	0.005978	Saline
4	0	40	0.008471	Saline
8	1	40	0.021071	LSD_0.1
9	2	40	0.011963	LSD_0.3
15	2	40	0.012519	LSD_0.3
1	0	40	0.011518	Saline
14	1	40	0.005513	LSD_0.1
7	0	40	0.005282	Saline
12	2	40	0.008234	LSD_0.3
11	1	40	0.007345	LSD_0.1
5	1	40	0.006442	LSD_0.1
6	2	40	0.036022	LSD_0.3
22	0	41	0.007135	Saline
23	1	41	0.004829	LSD_0.1
16	0	41	0.014377	Saline
18	2	41	0.005103	LSD_0.3
24	2	41	0.007833	LSD_0.3
19	0	41	0.024144	Saline
17	1	41	0.016516	LSD_0.1
13	0	41	0.004068	Saline
3	2	41	0.014530	LSD_0.3
20	1	41	0.010191	LSD_0.1
21	2	41	0.011944	LSD_0.3
2	1	41	0.001857	LSD_0.1
10	0	41	0.002424	Saline
4	0	41	0.002081	Saline
8	1	41	0.010916	LSD_0.1
9	2	41	0.032583	LSD_0.3
15	2	41	0.001753	LSD_0.3
1	0	41	0.008586	Saline
14	1	41	0.015567	LSD_0.1
7	0	41	0.002348	Saline
12	2	41	0.002422	LSD_0.3
11	1	41	0.001971	LSD_0.1
5	1	41	0.008436	LSD_0.1
6	2	41	0.013158	LSD_0.3
22	0	42	0.012727	Saline
23	1	42	0.002831	LSD_0.1
16	0	42	0.008757	Saline
18	2	42	0.004192	LSD_0.3
24	2	42	0.002000	LSD_0.3
19	0	42	0.010837	Saline
17	1	42	0.009391	LSD_0.1
13	0	42	0.023185	Saline
3	2	42	0.003481	LSD_0.3
20	1	42	0.005311	LSD_0.1
21	2	42	0.020839	LSD_0.3
2	1	42	0.004896	LSD_0.1
10	0	42	0.009856	Saline
4	0	42	0.003864	Saline
8	1	42	0.001015	LSD_0.1
9	2	42	0.011176	LSD_0.3
15	2	42	0.000000	LSD_0.3
1	0	42	0.033089	Saline
14	1	42	0.013945	LSD_0.1
7	0	42	0.003962	Saline
12	2	42	0.001614	LSD_0.3
11	1	42	0.001612	LSD_0.1
5	1	42	0.008282	LSD_0.1
6	2	42	0.003451	LSD_0.3
22	0	43	0.007713	Saline
23	1	43	0.010323	LSD_0.1
16	0	43	0.001176	Saline
18	2	43	0.007108	LSD_0.3
24	2	43	0.008667	LSD_0.3
19	0	43	0.001331	Saline
17	1	43	0.002105	LSD_0.1
13	0	43	0.010169	Saline
3	2	43	0.005449	LSD_0.3
20	1	43	0.002297	LSD_0.1
21	2	43	0.008640	LSD_0.3
2	1	43	0.003546	LSD_0.1
10	0	43	0.001454	Saline
4	0	43	0.004607	Saline
8	1	43	0.017009	LSD_0.1
9	2	43	0.002518	LSD_0.3
15	2	43	0.040310	LSD_0.3
1	0	43	0.002094	Saline
14	1	43	0.005838	LSD_0.1
7	0	43	0.004696	Saline
12	2	43	0.008395	LSD_0.3
11	1	43	0.016482	LSD_0.1
5	1	43	0.003681	LSD_0.1
6	2	43	0.022002	LSD_0.3
22	0	44	0.001350	Saline
23	1	44	0.002498	LSD_0.1
16	0	44	0.000000	Saline
18	2	44	0.066521	LSD_0.3
24	2	44	0.000333	LSD_0.3
19	0	44	0.000380	Saline
17	1	44	0.000648	LSD_0.1
13	0	44	0.000203	Saline
3	2	44	0.003784	LSD_0.3
20	1	44	0.000000	LSD_0.1
21	2	44	0.007116	LSD_0.3
2	1	44	0.010299	LSD_0.1
10	0	44	0.000323	Saline
4	0	44	0.000149	Saline
8	1	44	0.086824	LSD_0.1
9	2	44	0.000157	LSD_0.3
15	2	44	0.018778	LSD_0.3
1	0	44	0.000628	Saline
14	1	44	0.000486	LSD_0.1
7	0	44	0.002054	Saline
12	2	44	0.000323	LSD_0.3
11	1	44	0.006449	LSD_0.1
5	1	44	0.000460	LSD_0.1
6	2	44	0.003451	LSD_0.3
22	0	45	0.007906	Saline
23	1	45	0.005328	LSD_0.1
16	0	45	0.007319	Saline
18	2	45	0.003463	LSD_0.3
24	2	45	0.005500	LSD_0.3
19	0	45	0.012167	Saline
17	1	45	0.004696	LSD_0.1
13	0	45	0.012813	Saline
3	2	45	0.003784	LSD_0.3
20	1	45	0.003732	LSD_0.1
21	2	45	0.011436	LSD_0.3
2	1	45	0.005740	LSD_0.1
10	0	45	0.006463	Saline
4	0	45	0.008322	Saline
8	1	45	0.003046	LSD_0.1
9	2	45	0.011333	LSD_0.3
15	2	45	0.000751	LSD_0.3
1	0	45	0.013613	Saline
14	1	45	0.007621	LSD_0.1
7	0	45	0.005282	Saline
12	2	45	0.004521	LSD_0.3
11	1	45	0.010749	LSD_0.1
5	1	45	0.009969	LSD_0.1
6	2	45	0.005608	LSD_0.3
22	0	46	0.008677	Saline
23	1	46	0.002997	LSD_0.1
16	0	46	0.002091	Saline
18	2	46	0.010935	LSD_0.3
24	2	46	0.000833	LSD_0.3
19	0	46	0.016540	Saline
17	1	46	0.010687	LSD_0.1
13	0	46	0.014643	Saline
3	2	46	0.007416	LSD_0.3
20	1	46	0.003301	LSD_0.1
21	2	46	0.019568	LSD_0.3
2	1	46	0.004559	LSD_0.1
10	0	46	0.004524	Saline
4	0	46	0.002229	Saline
8	1	46	0.005839	LSD_0.1
9	2	46	0.008972	LSD_0.3
15	2	46	0.001002	LSD_0.3
1	0	46	0.022408	Saline
14	1	46	0.011513	LSD_0.1
7	0	46	0.000880	Saline
12	2	46	0.001937	LSD_0.3
11	1	46	0.002150	LSD_0.1
5	1	46	0.004755	LSD_0.1
6	2	46	0.008844	LSD_0.3
22	0	47	0.004242	Saline
23	1	47	0.012654	LSD_0.1
16	0	47	0.007450	Saline
18	2	47	0.005832	LSD_0.3
24	2	47	0.009667	LSD_0.3
19	0	47	0.005894	Saline
17	1	47	0.002105	LSD_0.1
13	0	47	0.002441	Saline
3	2	47	0.010443	LSD_0.3
20	1	47	0.005741	LSD_0.1
21	2	47	0.004320	LSD_0.3
2	1	47	0.008948	LSD_0.1
10	0	47	0.005332	Saline
4	0	47	0.003567	Saline
8	1	47	0.005077	LSD_0.1
9	2	47	0.005509	LSD_0.3
15	2	47	0.010516	LSD_0.3
1	0	47	0.000419	Saline
14	1	47	0.006973	LSD_0.1
7	0	47	0.008657	Saline
12	2	47	0.006458	LSD_0.3
11	1	47	0.014153	LSD_0.1
5	1	47	0.009816	LSD_0.1
6	2	47	0.005393	LSD_0.3
22	0	48	0.006556	Saline
23	1	48	0.001998	LSD_0.1
16	0	48	0.027186	Saline
18	2	48	0.000364	LSD_0.3
24	2	48	0.034500	LSD_0.3
19	0	48	0.002662	Saline
17	1	48	0.011172	LSD_0.1
13	0	48	0.004678	Saline
3	2	48	0.002724	LSD_0.3
20	1	48	0.001292	LSD_0.1
21	2	48	0.005591	LSD_0.3
2	1	48	0.001688	LSD_0.1
10	0	48	0.000485	Saline
4	0	48	0.001189	Saline
8	1	48	0.005585	LSD_0.1
9	2	48	0.008657	LSD_0.3
15	2	48	0.001252	LSD_0.3
1	0	48	0.009005	Saline
14	1	48	0.010054	LSD_0.1
7	0	48	0.001027	Saline
12	2	48	0.001292	LSD_0.3
11	1	48	0.000537	LSD_0.1
5	1	48	0.003221	LSD_0.1
6	2	48	0.017256	LSD_0.3
22	0	49	0.010027	Saline
23	1	49	0.015152	LSD_0.1
16	0	49	0.006404	Saline
18	2	49	0.004921	LSD_0.3
24	2	49	0.008000	LSD_0.3
19	0	49	0.011217	Saline
17	1	49	0.001619	LSD_0.1
13	0	49	0.003051	Saline
3	2	49	0.018768	LSD_0.3
20	1	49	0.003732	LSD_0.1
21	2	49	0.003304	LSD_0.3
2	1	49	0.010805	LSD_0.1
10	0	49	0.004847	Saline
4	0	49	0.002824	Saline
8	1	49	0.005585	LSD_0.1
9	2	49	0.002518	LSD_0.3
15	2	49	0.004256	LSD_0.3
1	0	49	0.000419	Saline
14	1	49	0.008918	LSD_0.1
7	0	49	0.004696	Saline
12	2	49	0.001776	LSD_0.3
11	1	49	0.004479	LSD_0.1
5	1	49	0.011043	LSD_0.1
6	2	49	0.007765	LSD_0.3
22	0	50	0.006942	Saline
23	1	50	0.007326	LSD_0.1
16	0	50	0.004705	Saline
18	2	50	0.004374	LSD_0.3
24	2	50	0.003000	LSD_0.3
19	0	50	0.012928	Saline
17	1	50	0.001295	LSD_0.1
13	0	50	0.011592	Saline
3	2	50	0.006357	LSD_0.3
20	1	50	0.001866	LSD_0.1
21	2	50	0.017789	LSD_0.3
2	1	50	0.013507	LSD_0.1
10	0	50	0.002908	Saline
4	0	50	0.005499	Saline
8	1	50	0.014217	LSD_0.1
9	2	50	0.008972	LSD_0.3
15	2	50	0.000751	LSD_0.3
1	0	50	0.009843	Saline
14	1	50	0.002432	LSD_0.1
7	0	50	0.003815	Saline
12	2	50	0.004198	LSD_0.3
11	1	50	0.005195	LSD_0.1
5	1	50	0.010123	LSD_0.1
6	2	50	0.003667	LSD_0.3
22	0	51	0.009256	Saline
23	1	51	0.007659	LSD_0.1
16	0	51	0.007058	Saline
18	2	51	0.006379	LSD_0.3
24	2	51	0.003667	LSD_0.3
19	0	51	0.004753	Saline
17	1	51	0.001457	LSD_0.1
13	0	51	0.015457	Saline
3	2	51	0.005297	LSD_0.3
20	1	51	0.004019	LSD_0.1
21	2	51	0.007878	LSD_0.3
2	1	51	0.009455	LSD_0.1
10	0	51	0.001777	Saline
4	0	51	0.005201	Saline
8	1	51	0.003808	LSD_0.1
9	2	51	0.005981	LSD_0.3
15	2	51	0.010015	LSD_0.3
1	0	51	0.004188	Saline
14	1	51	0.006162	LSD_0.1
7	0	51	0.002348	Saline
12	2	51	0.008072	LSD_0.3
11	1	51	0.012899	LSD_0.1
5	1	51	0.005828	LSD_0.1
6	2	51	0.009707	LSD_0.3
22	0	52	0.001735	Saline
23	1	52	0.010989	LSD_0.1
16	0	52	0.002875	Saline
18	2	52	0.009295	LSD_0.3
24	2	52	0.008000	LSD_0.3
19	0	52	0.013118	Saline
17	1	52	0.003724	LSD_0.1
13	0	52	0.000407	Saline
3	2	52	0.013773	LSD_0.3
20	1	52	0.006890	LSD_0.1
21	2	52	0.000762	LSD_0.3
2	1	52	0.013169	LSD_0.1
10	0	52	0.007109	Saline
4	0	52	0.012483	Saline
8	1	52	0.002793	LSD_0.1
9	2	52	0.004250	LSD_0.3
15	2	52	0.001753	LSD_0.3
1	0	52	0.000838	Saline
14	1	52	0.005189	LSD_0.1
7	0	52	0.005429	Saline
12	2	52	0.010010	LSD_0.3
11	1	52	0.005733	LSD_0.1
5	1	52	0.003528	LSD_0.1
6	2	52	0.001941	LSD_0.3
22	0	53	0.014848	Saline
23	1	53	0.009491	LSD_0.1
16	0	53	0.002222	Saline
18	2	53	0.003463	LSD_0.3
24	2	53	0.003000	LSD_0.3
19	0	53	0.015209	Saline
17	1	53	0.005343	LSD_0.1
13	0	53	0.003254	Saline
3	2	53	0.006206	LSD_0.3
20	1	53	0.007177	LSD_0.1
21	2	53	0.022872	LSD_0.3
2	1	53	0.002870	LSD_0.1
10	0	53	0.003393	Saline
4	0	53	0.004756	Saline
8	1	53	0.009139	LSD_0.1
9	2	53	0.008657	LSD_0.3
15	2	53	0.000751	LSD_0.3
1	0	53	0.005236	Saline
14	1	53	0.004865	LSD_0.1
7	0	53	0.003962	Saline
12	2	53	0.002583	LSD_0.3
11	1	53	0.005554	LSD_0.1
5	1	53	0.004141	LSD_0.1
6	2	53	0.006687	LSD_0.3
22	0	54	0.002121	Saline
23	1	54	0.007160	LSD_0.1
16	0	54	0.000915	Saline
18	2	54	0.005467	LSD_0.3
24	2	54	0.010000	LSD_0.3
19	0	54	0.002091	Saline
17	1	54	0.005019	LSD_0.1
13	0	54	0.002237	Saline
3	2	54	0.009687	LSD_0.3
20	1	54	0.008899	LSD_0.1
21	2	54	0.004574	LSD_0.3
2	1	54	0.009286	LSD_0.1
10	0	54	0.001131	Saline
4	0	54	0.005944	Saline
8	1	54	0.005839	LSD_0.1
9	2	54	0.010074	LSD_0.3
15	2	54	0.011768	LSD_0.3
1	0	54	0.003141	Saline
14	1	54	0.002432	LSD_0.1
7	0	54	0.003668	Saline
12	2	54	0.010010	LSD_0.3
11	1	54	0.014690	LSD_0.1
5	1	54	0.002607	LSD_0.1
6	2	54	0.006471	LSD_0.3
22	0	55	0.010798	Saline
23	1	55	0.001332	LSD_0.1
16	0	55	0.001830	Saline
18	2	55	0.010024	LSD_0.3
24	2	55	0.002000	LSD_0.3
19	0	55	0.006844	Saline
17	1	55	0.007448	LSD_0.1
13	0	55	0.010169	Saline
3	2	55	0.004389	LSD_0.3
20	1	55	0.004450	LSD_0.1
21	2	55	0.017789	LSD_0.3
2	1	55	0.002026	LSD_0.1
10	0	55	0.001293	Saline
4	0	55	0.001783	Saline
8	1	55	0.007616	LSD_0.1
9	2	55	0.008657	LSD_0.3
15	2	55	0.004507	LSD_0.3
1	0	55	0.023455	Saline
14	1	55	0.003730	LSD_0.1
7	0	55	0.002494	Saline
12	2	55	0.001453	LSD_0.3
11	1	55	0.003762	LSD_0.1
5	1	55	0.003374	LSD_0.1
6	2	55	0.011432	LSD_0.3
22	0	56	0.013691	Saline
23	1	56	0.002997	LSD_0.1
16	0	56	0.000654	Saline
18	2	56	0.004738	LSD_0.3
24	2	56	0.001167	LSD_0.3
19	0	56	0.016350	Saline
17	1	56	0.001943	LSD_0.1
13	0	56	0.004068	Saline
3	2	56	0.007265	LSD_0.3
20	1	56	0.003875	LSD_0.1
21	2	56	0.016264	LSD_0.3
2	1	56	0.005572	LSD_0.1
10	0	56	0.000162	Saline
4	0	56	0.007282	Saline
8	1	56	0.003300	LSD_0.1
9	2	56	0.007555	LSD_0.3
15	2	56	0.000751	LSD_0.3
1	0	56	0.015707	Saline
14	1	56	0.003567	LSD_0.1
7	0	56	0.004255	Saline
12	2	56	0.007588	LSD_0.3
11	1	56	0.009674	LSD_0.1
5	1	56	0.003374	LSD_0.1
6	2	56	0.004098	LSD_0.3
22	0	57	0.010798	Saline
23	1	57	0.005328	LSD_0.1
16	0	57	0.001176	Saline
18	2	57	0.007472	LSD_0.3
24	2	57	0.000500	LSD_0.3
19	0	57	0.011977	Saline
17	1	57	0.009229	LSD_0.1
13	0	57	0.021354	Saline
3	2	57	0.002270	LSD_0.3
20	1	57	0.002584	LSD_0.1
21	2	57	0.019822	LSD_0.3
2	1	57	0.004390	LSD_0.1
10	0	57	0.005494	Saline
4	0	57	0.001932	Saline
8	1	57	0.004824	LSD_0.1
9	2	57	0.003306	LSD_0.3
15	2	57	0.001002	LSD_0.3
1	0	57	0.006911	Saline
14	1	57	0.009729	LSD_0.1
7	0	57	0.002201	Saline
12	2	57	0.001292	LSD_0.3
11	1	57	0.003762	LSD_0.1
5	1	57	0.005521	LSD_0.1
6	2	57	0.003883	LSD_0.3
22	0	58	0.004628	Saline
23	1	58	0.000167	LSD_0.1
16	0	58	0.028624	Saline
18	2	58	0.000182	LSD_0.3
24	2	58	0.013167	LSD_0.3
19	0	58	0.000190	Saline
17	1	58	0.015868	LSD_0.1
13	0	58	0.000610	Saline
3	2	58	0.000151	LSD_0.3
20	1	58	0.000144	LSD_0.1
21	2	58	0.001271	LSD_0.3
2	1	58	0.000338	LSD_0.1
10	0	58	0.000162	Saline
4	0	58	0.000149	Saline
8	1	58	0.001777	LSD_0.1
9	2	58	0.020620	LSD_0.3
15	2	58	0.000000	LSD_0.3
1	0	58	0.016545	Saline
14	1	58	0.008108	LSD_0.1
7	0	58	0.000293	Saline
12	2	58	0.000000	LSD_0.3
11	1	58	0.000000	LSD_0.1
5	1	58	0.000767	LSD_0.1
6	2	58	0.014452	LSD_0.3
22	0	59	0.001735	Saline
23	1	59	0.007326	LSD_0.1
16	0	59	0.002091	Saline
18	2	59	0.008201	LSD_0.3
24	2	59	0.006500	LSD_0.3
19	0	59	0.002471	Saline
17	1	59	0.003886	LSD_0.1
13	0	59	0.000407	Saline
3	2	59	0.006206	LSD_0.3
20	1	59	0.011196	LSD_0.1
21	2	59	0.001017	LSD_0.3
2	1	59	0.010805	LSD_0.1
10	0	59	0.006786	Saline
4	0	59	0.010997	Saline
8	1	59	0.005077	LSD_0.1
9	2	59	0.009287	LSD_0.3
15	2	59	0.004757	LSD_0.3
1	0	59	0.002513	Saline
14	1	59	0.000162	LSD_0.1
7	0	59	0.004255	Saline
12	2	59	0.008557	LSD_0.3
11	1	59	0.009853	LSD_0.1
5	1	59	0.001534	LSD_0.1
6	2	59	0.003883	LSD_0.3
22	0	60	0.011570	Saline
23	1	60	0.001499	LSD_0.1
16	0	60	0.007581	Saline
18	2	60	0.002369	LSD_0.3
24	2	60	0.001500	LSD_0.3
19	0	60	0.013878	Saline
17	1	60	0.001133	LSD_0.1
13	0	60	0.023388	Saline
3	2	60	0.003027	LSD_0.3
20	1	60	0.001292	LSD_0.1
21	2	60	0.009657	LSD_0.3
2	1	60	0.003546	LSD_0.1
10	0	60	0.001939	Saline
4	0	60	0.002229	Saline
8	1	60	0.003554	LSD_0.1
9	2	60	0.012907	LSD_0.3
15	2	60	0.000000	LSD_0.3
1	0	60	0.026597	Saline
14	1	60	0.003567	LSD_0.1
7	0	60	0.001467	Saline
12	2	60	0.000161	LSD_0.3
11	1	60	0.001612	LSD_0.1
5	1	60	0.006595	LSD_0.1
6	2	60	0.000647	LSD_0.3
22	0	61	0.000771	Saline
23	1	61	0.022478	LSD_0.1
16	0	61	0.024311	Saline
18	2	61	0.003827	LSD_0.3
24	2	61	0.003333	LSD_0.3
19	0	61	0.000570	Saline
17	1	61	0.004210	LSD_0.1
13	0	61	0.000610	Saline
3	2	61	0.003330	LSD_0.3
20	1	61	0.006603	LSD_0.1
21	2	61	0.000000	LSD_0.3
2	1	61	0.005909	LSD_0.1
10	0	61	0.001293	Saline
4	0	61	0.010849	Saline
8	1	61	0.001269	LSD_0.1
9	2	61	0.005352	LSD_0.3
15	2	61	0.005008	LSD_0.3
1	0	61	0.002304	Saline
14	1	61	0.000000	LSD_0.1
7	0	61	0.002348	Saline
12	2	61	0.004198	LSD_0.3
11	1	61	0.009316	LSD_0.1
5	1	61	0.000460	LSD_0.1
6	2	61	0.004098	LSD_0.3
22	0	62	0.000771	Saline
23	1	62	0.008492	LSD_0.1
16	0	62	0.003790	Saline
18	2	62	0.004009	LSD_0.3
24	2	62	0.003500	LSD_0.3
19	0	62	0.006274	Saline
17	1	62	0.007124	LSD_0.1
13	0	62	0.000203	Saline
3	2	62	0.011654	LSD_0.3
20	1	62	0.011339	LSD_0.1
21	2	62	0.000254	LSD_0.3
2	1	62	0.014857	LSD_0.1
10	0	62	0.006625	Saline
4	0	62	0.009362	Saline
8	1	62	0.002285	LSD_0.1
9	2	62	0.007083	LSD_0.3
15	2	62	0.002003	LSD_0.3
1	0	62	0.004607	Saline
14	1	62	0.000649	LSD_0.1
7	0	62	0.004109	Saline
12	2	62	0.005974	LSD_0.3
11	1	62	0.004837	LSD_0.1
5	1	62	0.002607	LSD_0.1
6	2	62	0.001079	LSD_0.3
22	0	63	0.011762	Saline
23	1	63	0.010989	LSD_0.1
16	0	63	0.000654	Saline
18	2	63	0.007290	LSD_0.3
24	2	63	0.002167	LSD_0.3
19	0	63	0.007795	Saline
17	1	63	0.002915	LSD_0.1
13	0	63	0.004068	Saline
3	2	63	0.003633	LSD_0.3
20	1	63	0.001435	LSD_0.1
21	2	63	0.018806	LSD_0.3
2	1	63	0.006078	LSD_0.1
10	0	63	0.002101	Saline
4	0	63	0.005201	Saline
8	1	63	0.008632	LSD_0.1
9	2	63	0.004250	LSD_0.3
15	2	63	0.004757	LSD_0.3
1	0	63	0.004188	Saline
14	1	63	0.004540	LSD_0.1
7	0	63	0.004402	Saline
12	2	63	0.005489	LSD_0.3
11	1	63	0.004658	LSD_0.1
5	1	63	0.005982	LSD_0.1
6	2	63	0.009275	LSD_0.3
22	0	64	0.007327	Saline
23	1	64	0.012987	LSD_0.1
16	0	64	0.004313	Saline
18	2	64	0.005467	LSD_0.3
24	2	64	0.007167	LSD_0.3
19	0	64	0.006844	Saline
17	1	64	0.000486	LSD_0.1
13	0	64	0.012406	Saline
3	2	64	0.007265	LSD_0.3
20	1	64	0.004593	LSD_0.1
21	2	64	0.001525	LSD_0.3
2	1	64	0.005740	LSD_0.1
10	0	64	0.008564	Saline
4	0	64	0.003864	Saline
8	1	64	0.004062	LSD_0.1
9	2	64	0.000315	LSD_0.3
15	2	64	0.004006	LSD_0.3
1	0	64	0.000419	Saline
14	1	64	0.004540	LSD_0.1
7	0	64	0.008657	Saline
12	2	64	0.002583	LSD_0.3
11	1	64	0.005912	LSD_0.1
5	1	64	0.007515	LSD_0.1
6	2	64	0.001510	LSD_0.3
22	0	65	0.006363	Saline
23	1	65	0.001665	LSD_0.1
16	0	65	0.007973	Saline
18	2	65	0.001093	LSD_0.3
24	2	65	0.003000	LSD_0.3
19	0	65	0.008745	Saline
17	1	65	0.007124	LSD_0.1
13	0	65	0.008338	Saline
3	2	65	0.002573	LSD_0.3
20	1	65	0.005454	LSD_0.1
21	2	65	0.010673	LSD_0.3
2	1	65	0.000507	LSD_0.1
10	0	65	0.001616	Saline
4	0	65	0.000743	Saline
8	1	65	0.004062	LSD_0.1
9	2	65	0.014167	LSD_0.3
15	2	65	0.000000	LSD_0.3
1	0	65	0.021152	Saline
14	1	65	0.003081	LSD_0.1
