subject	group	syllable	usage	treat
7	0	31	0.026810	Saline
20	2	31	0.002660	2BrLSD_1
14	2	31	0.002204	2BrLSD_1
16	1	31	0.005721	2BrLSD_0.3
21	0	31	0.015967	Saline
10	0	31	0.007068	Saline
1	0	32	0.010605	Saline
19	1	32	0.007689	2BrLSD_0.3
2	1	32	0.003492	2BrLSD_0.3
13	1	32	0.008842	2BrLSD_0.3
18	0	32	0.024322	Saline
17	2	32	0.001958	2BrLSD_1
5	1	32	0.010923	2BrLSD_0.3
12	0	32	0.020281	Saline
4	0	32	0.004165	Saline
22	1	32	0.011197	2BrLSD_0.3
8	1	32	0.005232	2BrLSD_0.3
6	2	32	0.004930	2BrLSD_1
23	2	32	0.005498	2BrLSD_1
11	1	32	0.005952	2BrLSD_0.3
9	2	32	0.007061	2BrLSD_1
3	2	32	0.007291	2BrLSD_1
15	0	32	0.015077	Saline
7	0	32	0.013343	Saline
20	2	32	0.008979	2BrLSD_1
14	2	32	0.011337	2BrLSD_1
16	1	32	0.010107	2BrLSD_0.3
21	0	32	0.011161	Saline
10	0	32	0.016686	Saline
1	0	33	0.001583	Saline
19	1	33	0.006408	2BrLSD_0.3
2	1	33	0.036313	2BrLSD_0.3
13	1	33	0.015011	2BrLSD_0.3
18	0	33	0.009968	Saline
17	2	33	0.008617	2BrLSD_1
5	1	33	0.010195	2BrLSD_0.3
12	0	33	0.002155	Saline
4	0	33	0.005276	Saline
22	1	33	0.015235	2BrLSD_0.3
8	1	33	0.017061	2BrLSD_0.3
6	2	33	0.010151	2BrLSD_1
23	2	33	0.007330	2BrLSD_1
11	1	33	0.007813	2BrLSD_0.3
9	2	33	0.008148	2BrLSD_1
3	2	33	0.031082	2BrLSD_1
15	0	33	0.009919	Saline
7	0	33	0.002965	Saline
20	2	33	0.003326	2BrLSD_1
14	2	33	0.008188	2BrLSD_1
16	1	33	0.007246	2BrLSD_0.3
21	0	33	0.009766	Saline
10	0	33	0.013557	Saline
1	0	34	0.020734	Saline
19	1	34	0.003845	2BrLSD_0.3
2	1	34	0.001222	2BrLSD_0.3
13	1	34	0.002879	2BrLSD_0.3
18	0	34	0.012228	Saline
17	2	34	0.001175	2BrLSD_1
5	1	34	0.011833	2BrLSD_0.3
12	0	34	0.016859	Saline
4	0	34	0.010690	Saline
22	1	34	0.006057	2BrLSD_0.3
8	1	34	0.001137	2BrLSD_0.3
6	2	34	0.006961	2BrLSD_1
23	2	34	0.029322	2BrLSD_1
11	1	34	0.006696	2BrLSD_0.3
9	2	34	0.007605	2BrLSD_1
3	2	34	0.005564	2BrLSD_1
15	0	34	0.012035	Saline
7	0	34	0.005313	Saline
20	2	34	0.008314	2BrLSD_1
14	2	34	0.005353	2BrLSD_1
16	1	34	0.019641	2BrLSD_0.3
21	0	34	0.023407	Saline
10	0	34	0.005330	Saline
1	0	35	0.011238	Saline
19	1	35	0.013669	2BrLSD_0.3
2	1	35	0.005587	2BrLSD_0.3
13	1	35	0.003496	2BrLSD_0.3
18	0	35	0.009702	Saline
17	2	35	0.001958	2BrLSD_1
5	1	35	0.003095	2BrLSD_0.3
12	0	35	0.005451	Saline
4	0	35	0.015827	Saline
22	1	35	0.008260	2BrLSD_0.3
8	1	35	0.005005	2BrLSD_0.3
6	2	35	0.015951	2BrLSD_1
23	2	35	0.000611	2BrLSD_1
11	1	35	0.004464	2BrLSD_0.3
9	2	35	0.025167	2BrLSD_1
3	2	35	0.008634	2BrLSD_1
15	0	35	0.006613	Saline
7	0	35	0.009884	Saline
20	2	35	0.002993	2BrLSD_1
14	2	35	0.026925	2BrLSD_1
16	1	35	0.008009	2BrLSD_0.3
21	0	35	0.001705	Saline
10	0	35	0.015180	Saline
1	0	36	0.007281	Saline
19	1	36	0.011106	2BrLSD_0.3
2	1	36	0.004365	2BrLSD_0.3
13	1	36	0.015217	2BrLSD_0.3
18	0	36	0.013291	Saline
17	2	36	0.003917	2BrLSD_1
5	1	36	0.015474	2BrLSD_0.3
12	0	36	0.004690	Saline
4	0	36	0.007080	Saline
22	1	36	0.011197	2BrLSD_0.3
8	1	36	0.006142	2BrLSD_0.3
6	2	36	0.014211	2BrLSD_1
23	2	36	0.008349	2BrLSD_1
11	1	36	0.007440	2BrLSD_0.3
9	2	36	0.008872	2BrLSD_1
3	2	36	0.007866	2BrLSD_1
15	0	36	0.015210	Saline
7	0	36	0.004942	Saline
20	2	36	0.001330	2BrLSD_1
14	2	36	0.005983	2BrLSD_1
16	1	36	0.018688	2BrLSD_0.3
21	0	36	0.014726	Saline
10	0	36	0.009270	Saline
1	0	37	0.024058	Saline
19	1	37	0.007048	2BrLSD_0.3
2	1	37	0.001222	2BrLSD_0.3
13	1	37	0.010076	2BrLSD_0.3
18	0	37	0.010633	Saline
17	2	37	0.001958	2BrLSD_1
5	1	37	0.005826	2BrLSD_0.3
12	0	37	0.013690	Saline
4	0	37	0.004998	Saline
22	1	37	0.006057	2BrLSD_0.3
8	1	37	0.008189	2BrLSD_0.3
6	2	37	0.009861	2BrLSD_1
23	2	37	0.008756	2BrLSD_1
11	1	37	0.002604	2BrLSD_0.3
9	2	37	0.018830	2BrLSD_1
3	2	37	0.004797	2BrLSD_1
15	0	37	0.013094	Saline
7	0	37	0.008154	Saline
20	2	37	0.004323	2BrLSD_1
14	2	37	0.001889	2BrLSD_1
16	1	37	0.014111	2BrLSD_0.3
21	0	37	0.013331	Saline
10	0	37	0.013441	Saline
1	0	38	0.032447	Saline
19	1	38	0.007689	2BrLSD_0.3
2	1	38	0.001047	2BrLSD_0.3
13	1	38	0.008637	2BrLSD_0.3
18	0	38	0.010234	Saline
17	2	38	0.001175	2BrLSD_1
5	1	38	0.012015	2BrLSD_0.3
12	0	38	0.003930	Saline
4	0	38	0.017493	Saline
22	1	38	0.007709	2BrLSD_0.3
8	1	38	0.001137	2BrLSD_0.3
6	2	38	0.009281	2BrLSD_1
23	2	38	0.002240	2BrLSD_1
11	1	38	0.001116	2BrLSD_0.3
9	2	38	0.014485	2BrLSD_1
3	2	38	0.008826	2BrLSD_1
15	0	38	0.008332	Saline
7	0	38	0.007413	Saline
20	2	38	0.000998	2BrLSD_1
14	2	38	0.001575	2BrLSD_1
16	1	38	0.010679	2BrLSD_0.3
21	0	38	0.012866	Saline
10	0	38	0.018656	Saline
1	0	39	0.000158	Saline
19	1	39	0.003417	2BrLSD_0.3
2	1	39	0.007682	2BrLSD_0.3
13	1	39	0.019535	2BrLSD_0.3
18	0	39	0.003190	Saline
17	2	39	0.036036	2BrLSD_1
5	1	39	0.009831	2BrLSD_0.3
12	0	39	0.000761	Saline
4	0	39	0.000000	Saline
22	1	39	0.020742	2BrLSD_0.3
8	1	39	0.003185	2BrLSD_0.3
6	2	39	0.009861	2BrLSD_1
23	2	39	0.006720	2BrLSD_1
11	1	39	0.014323	2BrLSD_0.3
9	2	39	0.001630	2BrLSD_1
3	2	39	0.030698	2BrLSD_1
15	0	39	0.004365	Saline
7	0	39	0.002347	Saline
20	2	39	0.026272	2BrLSD_1
14	2	39	0.043300	2BrLSD_1
16	1	39	0.001526	2BrLSD_0.3
21	0	39	0.001550	Saline
10	0	39	0.003592	Saline
1	0	40	0.000158	Saline
19	1	40	0.003631	2BrLSD_0.3
2	1	40	0.028806	2BrLSD_0.3
13	1	40	0.001028	2BrLSD_0.3
18	0	40	0.001063	Saline
17	2	40	0.009792	2BrLSD_1
5	1	40	0.000910	2BrLSD_0.3
12	0	40	0.000380	Saline
4	0	40	0.001944	Saline
22	1	40	0.007342	2BrLSD_0.3
8	1	40	0.040491	2BrLSD_0.3
6	2	40	0.003770	2BrLSD_1
23	2	40	0.005091	2BrLSD_1
11	1	40	0.001860	2BrLSD_0.3
9	2	40	0.020822	2BrLSD_1
3	2	40	0.005564	2BrLSD_1
15	0	40	0.002910	Saline
7	0	40	0.002347	Saline
20	2	40	0.000333	2BrLSD_1
14	2	40	0.061723	2BrLSD_1
16	1	40	0.001144	2BrLSD_0.3
21	0	40	0.000155	Saline
10	0	40	0.012514	Saline
1	0	41	0.008705	Saline
19	1	41	0.031183	2BrLSD_0.3
2	1	41	0.004190	2BrLSD_0.3
13	1	41	0.018507	2BrLSD_0.3
18	0	41	0.011164	Saline
17	2	41	0.005092	2BrLSD_1
5	1	41	0.011651	2BrLSD_0.3
12	0	41	0.003803	Saline
4	0	41	0.015410	Saline
22	1	41	0.004038	2BrLSD_0.3
8	1	41	0.007962	2BrLSD_0.3
6	2	41	0.013051	2BrLSD_1
23	2	41	0.007534	2BrLSD_1
11	1	41	0.005766	2BrLSD_0.3
9	2	41	0.009596	2BrLSD_1
3	2	41	0.009018	2BrLSD_1
15	0	41	0.007539	Saline
7	0	41	0.003954	Saline
20	2	41	0.003326	2BrLSD_1
14	2	41	0.003621	2BrLSD_1
16	1	41	0.008772	2BrLSD_0.3
21	0	41	0.013641	Saline
10	0	41	0.006605	Saline
1	0	42	0.007914	Saline
19	1	42	0.002990	2BrLSD_0.3
2	1	42	0.000698	2BrLSD_0.3
13	1	42	0.004935	2BrLSD_0.3
18	0	42	0.035619	Saline
17	2	42	0.001175	2BrLSD_1
5	1	42	0.003277	2BrLSD_0.3
12	0	42	0.015718	Saline
4	0	42	0.004443	Saline
22	1	42	0.005874	2BrLSD_0.3
8	1	42	0.007507	2BrLSD_0.3
6	2	42	0.006671	2BrLSD_1
23	2	42	0.001833	2BrLSD_1
11	1	42	0.005208	2BrLSD_0.3
9	2	42	0.010320	2BrLSD_1
3	2	42	0.006715	2BrLSD_1
15	0	42	0.009919	Saline
7	0	42	0.015567	Saline
20	2	42	0.003658	2BrLSD_1
14	2	42	0.000787	2BrLSD_1
16	1	42	0.007628	2BrLSD_0.3
21	0	42	0.009301	Saline
10	0	42	0.011935	Saline
1	0	43	0.001583	Saline
19	1	43	0.001709	2BrLSD_0.3
2	1	43	0.004539	2BrLSD_0.3
13	1	43	0.010899	2BrLSD_0.3
18	0	43	0.014088	Saline
17	2	43	0.000392	2BrLSD_1
5	1	43	0.010195	2BrLSD_0.3
12	0	43	0.016986	Saline
4	0	43	0.005970	Saline
22	1	43	0.007893	2BrLSD_0.3
8	1	43	0.002047	2BrLSD_0.3
6	2	43	0.006671	2BrLSD_1
23	2	43	0.001833	2BrLSD_1
11	1	43	0.004092	2BrLSD_0.3
9	2	43	0.001448	2BrLSD_1
3	2	43	0.004988	2BrLSD_1
15	0	43	0.011903	Saline
7	0	43	0.020633	Saline
20	2	43	0.009312	2BrLSD_1
14	2	43	0.004566	2BrLSD_1
16	1	43	0.000572	2BrLSD_0.3
21	0	43	0.008836	Saline
10	0	43	0.014137	Saline
1	0	44	0.000000	Saline
19	1	44	0.001282	2BrLSD_0.3
2	1	44	0.031948	2BrLSD_0.3
13	1	44	0.009665	2BrLSD_0.3
18	0	44	0.000797	Saline
17	2	44	0.070505	2BrLSD_1
5	1	44	0.005826	2BrLSD_0.3
12	0	44	0.000380	Saline
4	0	44	0.000139	Saline
22	1	44	0.010646	2BrLSD_0.3
8	1	44	0.003640	2BrLSD_0.3
6	2	44	0.004350	2BrLSD_1
23	2	44	0.001629	2BrLSD_1
11	1	44	0.010231	2BrLSD_0.3
9	2	44	0.001267	2BrLSD_1
3	2	44	0.043361	2BrLSD_1
15	0	44	0.002513	Saline
7	0	44	0.002347	Saline
20	2	44	0.006319	2BrLSD_1
14	2	44	0.014014	2BrLSD_1
16	1	44	0.000572	2BrLSD_0.3
21	0	44	0.000775	Saline
10	0	44	0.008691	Saline
1	0	45	0.004432	Saline
19	1	45	0.006621	2BrLSD_0.3
2	1	45	0.004365	2BrLSD_0.3
13	1	45	0.012338	2BrLSD_0.3
18	0	45	0.007443	Saline
17	2	45	0.000783	2BrLSD_1
5	1	45	0.007828	2BrLSD_0.3
12	0	45	0.007859	Saline
4	0	45	0.008746	Saline
22	1	45	0.006608	2BrLSD_0.3
8	1	45	0.005914	2BrLSD_0.3
6	2	45	0.005510	2BrLSD_1
23	2	45	0.002036	2BrLSD_1
11	1	45	0.003906	2BrLSD_0.3
9	2	45	0.016114	2BrLSD_1
3	2	45	0.014582	2BrLSD_1
15	0	45	0.008332	Saline
7	0	45	0.008895	Saline
20	2	45	0.002328	2BrLSD_1
14	2	45	0.007243	2BrLSD_1
16	1	45	0.005149	2BrLSD_0.3
21	0	45	0.004650	Saline
10	0	45	0.015875	Saline
1	0	46	0.030231	Saline
19	1	46	0.001922	2BrLSD_0.3
2	1	46	0.001222	2BrLSD_0.3
13	1	46	0.012955	2BrLSD_0.3
18	0	46	0.000665	Saline
17	2	46	0.001567	2BrLSD_1
5	1	46	0.002731	2BrLSD_0.3
12	0	46	0.001394	Saline
4	0	46	0.001944	Saline
22	1	46	0.003488	2BrLSD_0.3
8	1	46	0.011601	2BrLSD_0.3
6	2	46	0.028712	2BrLSD_1
23	2	46	0.006923	2BrLSD_1
11	1	46	0.000000	2BrLSD_0.3
9	2	46	0.034945	2BrLSD_1
3	2	46	0.004413	2BrLSD_1
15	0	46	0.004629	Saline
7	0	46	0.000618	Saline
20	2	46	0.010309	2BrLSD_1
14	2	46	0.000157	2BrLSD_1
16	1	46	0.020023	2BrLSD_0.3
21	0	46	0.014726	Saline
10	0	46	0.001159	Saline
1	0	47	0.000000	Saline
19	1	47	0.001922	2BrLSD_0.3
2	1	47	0.054120	2BrLSD_0.3
13	1	47	0.008637	2BrLSD_0.3
18	0	47	0.000930	Saline
17	2	47	0.036428	2BrLSD_1
5	1	47	0.002731	2BrLSD_0.3
12	0	47	0.000254	Saline
4	0	47	0.000694	Saline
22	1	47	0.014501	2BrLSD_0.3
8	1	47	0.021156	2BrLSD_0.3
6	2	47	0.001740	2BrLSD_1
23	2	47	0.003462	2BrLSD_1
11	1	47	0.012835	2BrLSD_0.3
9	2	47	0.001630	2BrLSD_1
3	2	47	0.024559	2BrLSD_1
15	0	47	0.000397	Saline
7	0	47	0.000741	Saline
20	2	47	0.002328	2BrLSD_1
14	2	47	0.007085	2BrLSD_1
16	1	47	0.000763	2BrLSD_0.3
21	0	47	0.000620	Saline
10	0	47	0.005794	Saline
1	0	48	0.000317	Saline
19	1	48	0.003204	2BrLSD_0.3
2	1	48	0.006459	2BrLSD_0.3
13	1	48	0.005758	2BrLSD_0.3
18	0	48	0.011430	Saline
17	2	48	0.002742	2BrLSD_1
5	1	48	0.012561	2BrLSD_0.3
12	0	48	0.011915	Saline
4	0	48	0.004165	Saline
22	1	48	0.009178	2BrLSD_0.3
8	1	48	0.005687	2BrLSD_0.3
6	2	48	0.003190	2BrLSD_1
23	2	48	0.003665	2BrLSD_1
11	1	48	0.008929	2BrLSD_0.3
9	2	48	0.002354	2BrLSD_1
3	2	48	0.009018	2BrLSD_1
15	0	48	0.008861	Saline
7	0	48	0.006301	Saline
20	2	48	0.008314	2BrLSD_1
14	2	48	0.004881	2BrLSD_1
16	1	48	0.002098	2BrLSD_0.3
21	0	48	0.010696	Saline
10	0	48	0.014137	Saline
1	0	49	0.000158	Saline
19	1	49	0.018795	2BrLSD_0.3
2	1	49	0.019728	2BrLSD_0.3
13	1	49	0.011310	2BrLSD_0.3
18	0	49	0.001861	Saline
17	2	49	0.027810	2BrLSD_1
5	1	49	0.002913	2BrLSD_0.3
12	0	49	0.000254	Saline
4	0	49	0.000694	Saline
22	1	49	0.008076	2BrLSD_0.3
8	1	49	0.019336	2BrLSD_0.3
6	2	49	0.016821	2BrLSD_1
23	2	49	0.006516	2BrLSD_1
11	1	49	0.014323	2BrLSD_0.3
9	2	49	0.003078	2BrLSD_1
3	2	49	0.007483	2BrLSD_1
15	0	49	0.000661	Saline
7	0	49	0.001235	Saline
20	2	49	0.017626	2BrLSD_1
14	2	49	0.015116	2BrLSD_1
16	1	49	0.002288	2BrLSD_0.3
21	0	49	0.000775	Saline
10	0	49	0.001390	Saline
1	0	50	0.000633	Saline
19	1	50	0.003845	2BrLSD_0.3
2	1	50	0.011522	2BrLSD_0.3
13	1	50	0.007814	2BrLSD_0.3
18	0	50	0.007443	Saline
17	2	50	0.007834	2BrLSD_1
5	1	50	0.005644	2BrLSD_0.3
12	0	50	0.002915	Saline
4	0	50	0.004581	Saline
22	1	50	0.014134	2BrLSD_0.3
8	1	50	0.002502	2BrLSD_0.3
6	2	50	0.004930	2BrLSD_1
23	2	50	0.001425	2BrLSD_1
11	1	50	0.011161	2BrLSD_0.3
9	2	50	0.003802	2BrLSD_1
3	2	50	0.019186	2BrLSD_1
15	0	50	0.006084	Saline
7	0	50	0.007042	Saline
20	2	50	0.009644	2BrLSD_1
14	2	50	0.006613	2BrLSD_1
16	1	50	0.001335	2BrLSD_0.3
21	0	50	0.002015	Saline
10	0	50	0.011008	Saline
1	0	51	0.002532	Saline
19	1	51	0.004699	2BrLSD_0.3
2	1	51	0.003142	2BrLSD_0.3
13	1	51	0.011516	2BrLSD_0.3
18	0	51	0.001329	Saline
17	2	51	0.014101	2BrLSD_1
5	1	51	0.006372	2BrLSD_0.3
12	0	51	0.000254	Saline
4	0	51	0.000278	Saline
22	1	51	0.018172	2BrLSD_0.3
8	1	51	0.018198	2BrLSD_0.3
6	2	51	0.016531	2BrLSD_1
23	2	51	0.003258	2BrLSD_1
11	1	51	0.000930	2BrLSD_0.3
9	2	51	0.018106	2BrLSD_1
3	2	51	0.006523	2BrLSD_1
15	0	51	0.003306	Saline
7	0	51	0.001112	Saline
20	2	51	0.016960	2BrLSD_1
14	2	51	0.018422	2BrLSD_1
16	1	51	0.011251	2BrLSD_0.3
21	0	51	0.000620	Saline
10	0	51	0.001275	Saline
1	0	52	0.001425	Saline
19	1	52	0.012601	2BrLSD_0.3
2	1	52	0.004365	2BrLSD_0.3
13	1	52	0.002262	2BrLSD_0.3
18	0	52	0.003057	Saline
17	2	52	0.005484	2BrLSD_1
5	1	52	0.018751	2BrLSD_0.3
12	0	52	0.002282	Saline
4	0	52	0.007636	Saline
22	1	52	0.008260	2BrLSD_0.3
8	1	52	0.005914	2BrLSD_0.3
6	2	52	0.015661	2BrLSD_1
23	2	52	0.006720	2BrLSD_1
11	1	52	0.024740	2BrLSD_0.3
9	2	52	0.000724	2BrLSD_1
3	2	52	0.007291	2BrLSD_1
15	0	52	0.000794	Saline
7	0	52	0.007907	Saline
20	2	52	0.006984	2BrLSD_1
14	2	52	0.010235	2BrLSD_1
16	1	52	0.004386	2BrLSD_0.3
21	0	52	0.002480	Saline
10	0	52	0.001738	Saline
1	0	53	0.010605	Saline
19	1	53	0.008116	2BrLSD_0.3
2	1	53	0.002619	2BrLSD_0.3
13	1	53	0.012544	2BrLSD_0.3
18	0	53	0.004519	Saline
17	2	53	0.001958	2BrLSD_1
5	1	53	0.010923	2BrLSD_0.3
12	0	53	0.004183	Saline
4	0	53	0.012217	Saline
22	1	53	0.001101	2BrLSD_0.3
8	1	53	0.003867	2BrLSD_0.3
6	2	53	0.006671	2BrLSD_1
23	2	53	0.001833	2BrLSD_1
11	1	53	0.002418	2BrLSD_0.3
9	2	53	0.006880	2BrLSD_1
3	2	53	0.004029	2BrLSD_1
15	0	53	0.010316	Saline
7	0	53	0.005065	Saline
20	2	53	0.000665	2BrLSD_1
14	2	53	0.000315	2BrLSD_1
16	1	53	0.008963	2BrLSD_0.3
21	0	53	0.017982	Saline
10	0	53	0.005214	Saline
1	0	54	0.002849	Saline
19	1	54	0.010252	2BrLSD_0.3
2	1	54	0.008904	2BrLSD_0.3
13	1	54	0.008020	2BrLSD_0.3
18	0	54	0.001595	Saline
17	2	54	0.012534	2BrLSD_1
5	1	54	0.002003	2BrLSD_0.3
12	0	54	0.003169	Saline
4	0	54	0.003610	Saline
22	1	54	0.009912	2BrLSD_0.3
8	1	54	0.011601	2BrLSD_0.3
6	2	54	0.008121	2BrLSD_1
23	2	54	0.006109	2BrLSD_1
11	1	54	0.010789	2BrLSD_0.3
9	2	54	0.009596	2BrLSD_1
3	2	54	0.006523	2BrLSD_1
15	0	54	0.005290	Saline
7	0	54	0.002718	Saline
20	2	54	0.011640	2BrLSD_1
14	2	54	0.015116	2BrLSD_1
16	1	54	0.010488	2BrLSD_0.3
21	0	54	0.002480	Saline
10	0	54	0.002665	Saline
1	0	55	0.000000	Saline
19	1	55	0.000427	2BrLSD_0.3
2	1	55	0.033520	2BrLSD_0.3
13	1	55	0.006580	2BrLSD_0.3
18	0	55	0.001994	Saline
17	2	55	0.009792	2BrLSD_1
5	1	55	0.008010	2BrLSD_0.3
12	0	55	0.000380	Saline
4	0	55	0.000000	Saline
22	1	55	0.010279	2BrLSD_0.3
8	1	55	0.014331	2BrLSD_0.3
6	2	55	0.007831	2BrLSD_1
23	2	55	0.003054	2BrLSD_1
11	1	55	0.012463	2BrLSD_0.3
9	2	55	0.000543	2BrLSD_1
3	2	55	0.018419	2BrLSD_1
15	0	55	0.001455	Saline
7	0	55	0.001235	Saline
20	2	55	0.005321	2BrLSD_1
14	2	55	0.011809	2BrLSD_1
16	1	55	0.000000	2BrLSD_0.3
21	0	55	0.002480	Saline
10	0	55	0.003476	Saline
1	0	56	0.004274	Saline
19	1	56	0.004912	2BrLSD_0.3
2	1	56	0.006809	2BrLSD_0.3
13	1	56	0.002056	2BrLSD_0.3
18	0	56	0.013822	Saline
17	2	56	0.001958	2BrLSD_1
5	1	56	0.001274	2BrLSD_0.3
12	0	56	0.001521	Saline
4	0	56	0.008746	Saline
22	1	56	0.003488	2BrLSD_0.3
8	1	56	0.002502	2BrLSD_0.3
6	2	56	0.006090	2BrLSD_1
23	2	56	0.000814	2BrLSD_1
11	1	56	0.010975	2BrLSD_0.3
9	2	56	0.010683	2BrLSD_1
3	2	56	0.009210	2BrLSD_1
15	0	56	0.003703	Saline
7	0	56	0.005065	Saline
20	2	56	0.000998	2BrLSD_1
14	2	56	0.010235	2BrLSD_1
16	1	56	0.001335	2BrLSD_0.3
21	0	56	0.003100	Saline
10	0	56	0.010313	Saline
1	0	57	0.002058	Saline
19	1	57	0.060658	2BrLSD_0.3
2	1	57	0.009427	2BrLSD_0.3
13	1	57	0.003085	2BrLSD_0.3
18	0	57	0.002127	Saline
17	2	57	0.007834	2BrLSD_1
5	1	57	0.001456	2BrLSD_0.3
12	0	57	0.000000	Saline
4	0	57	0.001666	Saline
22	1	57	0.008076	2BrLSD_0.3
8	1	57	0.013421	2BrLSD_0.3
6	2	57	0.008411	2BrLSD_1
23	2	57	0.001425	2BrLSD_1
11	1	57	0.002046	2BrLSD_0.3
9	2	57	0.006337	2BrLSD_1
3	2	57	0.003262	2BrLSD_1
15	0	57	0.000265	Saline
7	0	57	0.000618	Saline
20	2	57	0.000998	2BrLSD_1
14	2	57	0.004251	2BrLSD_1
16	1	57	0.013921	2BrLSD_0.3
21	0	57	0.000310	Saline
10	0	57	0.000232	Saline
1	0	58	0.006331	Saline
19	1	58	0.004485	2BrLSD_0.3
2	1	58	0.002095	2BrLSD_0.3
13	1	58	0.007814	2BrLSD_0.3
18	0	58	0.006512	Saline
17	2	58	0.000000	2BrLSD_1
5	1	58	0.004005	2BrLSD_0.3
12	0	58	0.009000	Saline
4	0	58	0.007636	Saline
22	1	58	0.004589	2BrLSD_0.3
8	1	58	0.002275	2BrLSD_0.3
6	2	58	0.005220	2BrLSD_1
23	2	58	0.000204	2BrLSD_1
11	1	58	0.001488	2BrLSD_0.3
9	2	58	0.009415	2BrLSD_1
3	2	58	0.006140	2BrLSD_1
15	0	58	0.003042	Saline
7	0	58	0.014208	Saline
20	2	58	0.004988	2BrLSD_1
14	2	58	0.001417	2BrLSD_1
16	1	58	0.002670	2BrLSD_0.3
21	0	58	0.004495	Saline
10	0	58	0.004519	Saline
1	0	59	0.000475	Saline
19	1	59	0.002136	2BrLSD_0.3
2	1	59	0.003317	2BrLSD_0.3
13	1	59	0.007197	2BrLSD_0.3
18	0	59	0.005449	Saline
17	2	59	0.003525	2BrLSD_1
5	1	59	0.010013	2BrLSD_0.3
12	0	59	0.006465	Saline
4	0	59	0.001527	Saline
22	1	59	0.008260	2BrLSD_0.3
8	1	59	0.002047	2BrLSD_0.3
6	2	59	0.003190	2BrLSD_1
23	2	59	0.001833	2BrLSD_1
11	1	59	0.006324	2BrLSD_0.3
9	2	59	0.001267	2BrLSD_1
3	2	59	0.009210	2BrLSD_1
15	0	59	0.005952	Saline
7	0	59	0.004695	Saline
20	2	59	0.004323	2BrLSD_1
14	2	59	0.005826	2BrLSD_1
16	1	59	0.000763	2BrLSD_0.3
21	0	59	0.003720	Saline
10	0	59	0.011124	Saline
1	0	60	0.001583	Saline
19	1	60	0.002349	2BrLSD_0.3
2	1	60	0.003317	2BrLSD_0.3
13	1	60	0.005963	2BrLSD_0.3
18	0	60	0.005449	Saline
17	2	60	0.000392	2BrLSD_1
5	1	60	0.003823	2BrLSD_0.3
12	0	60	0.007098	Saline
4	0	60	0.009302	Saline
22	1	60	0.004772	2BrLSD_0.3
8	1	60	0.004550	2BrLSD_0.3
6	2	60	0.000870	2BrLSD_1
23	2	60	0.004072	2BrLSD_1
11	1	60	0.008557	2BrLSD_0.3
9	2	60	0.000543	2BrLSD_1
3	2	60	0.001535	2BrLSD_1
15	0	60	0.008994	Saline
7	0	60	0.007166	Saline
20	2	60	0.008314	2BrLSD_1
14	2	60	0.001417	2BrLSD_1
16	1	60	0.001526	2BrLSD_0.3
21	0	60	0.009456	Saline
10	0	60	0.004867	Saline
1	0	61	0.000791	Saline
19	1	61	0.001709	2BrLSD_0.3
2	1	61	0.003317	2BrLSD_0.3
13	1	61	0.009665	2BrLSD_0.3
18	0	61	0.003323	Saline
17	2	61	0.008226	2BrLSD_1
5	1	61	0.016384	2BrLSD_0.3
12	0	61	0.006845	Saline
4	0	61	0.001527	Saline
22	1	61	0.005323	2BrLSD_0.3
8	1	61	0.002047	2BrLSD_0.3
6	2	61	0.004640	2BrLSD_1
23	2	61	0.001833	2BrLSD_1
11	1	61	0.005580	2BrLSD_0.3
9	2	61	0.002535	2BrLSD_1
3	2	61	0.015925	2BrLSD_1
15	0	61	0.003703	Saline
7	0	61	0.001977	Saline
20	2	61	0.010642	2BrLSD_1
14	2	61	0.003307	2BrLSD_1
16	1	61	0.001335	2BrLSD_0.3
21	0	61	0.005271	Saline
10	0	61	0.003940	Saline
1	0	62	0.002849	Saline
19	1	62	0.007048	2BrLSD_0.3
2	1	62	0.010649	2BrLSD_0.3
13	1	62	0.000617	2BrLSD_0.3
18	0	62	0.006114	Saline
17	2	62	0.004309	2BrLSD_1
5	1	62	0.002185	2BrLSD_0.3
12	0	62	0.001648	Saline
4	0	62	0.004859	Saline
22	1	62	0.005140	2BrLSD_0.3
8	1	62	0.002502	2BrLSD_0.3
6	2	62	0.001450	2BrLSD_1
23	2	62	0.001425	2BrLSD_1
11	1	62	0.002418	2BrLSD_0.3
9	2	62	0.006699	2BrLSD_1
3	2	62	0.005564	2BrLSD_1
15	0	62	0.004100	Saline
7	0	62	0.001853	Saline
20	2	62	0.000998	2BrLSD_1
14	2	62	0.006298	2BrLSD_1
16	1	62	0.004005	2BrLSD_0.3
21	0	62	0.001860	Saline
10	0	62	0.016338	Saline
1	0	63	0.003640	Saline
19	1	63	0.007689	2BrLSD_0.3
2	1	63	0.001047	2BrLSD_0.3
13	1	63	0.012749	2BrLSD_0.3
18	0	63	0.005715	Saline
17	2	63	0.000000	2BrLSD_1
5	1	63	0.007646	2BrLSD_0.3
12	0	63	0.003422	Saline
4	0	63	0.006525	Saline
22	1	63	0.004589	2BrLSD_0.3
8	1	63	0.003185	2BrLSD_0.3
6	2	63	0.007251	2BrLSD_1
23	2	63	0.001833	2BrLSD_1
11	1	63	0.010975	2BrLSD_0.3
9	2	63	0.001267	2BrLSD_1
3	2	63	0.001535	2BrLSD_1
15	0	63	0.003306	Saline
7	0	63	0.002595	Saline
