subject	group	syllable	usage	treat
3	2	32	0.005524	Psilo_1
5	1	32	0.007449	Psilo_0.3
8	1	32	0.009641	Psilo_0.3
24	2	33	0.000000	Psilo_1
21	2	33	0.000000	Psilo_1
7	0	33	0.000000	Saline
1	0	33	0.000000	Saline
9	2	33	0.000000	Psilo_1
11	1	33	0.000000	Psilo_0.3
19	0	33	0.000000	Saline
20	1	33	0.000000	Psilo_0.3
16	0	33	0.145121	Saline
15	2	33	0.000000	Psilo_1
14	1	33	0.000000	Psilo_0.3
6	2	33	0.000000	Psilo_1
18	2	33	0.000000	Psilo_1
13	0	33	0.000000	Saline
4	0	33	0.000000	Saline
17	1	33	0.000000	Psilo_0.3
22	0	33	0.000000	Saline
2	1	33	0.000000	Psilo_0.3
10	0	33	0.000000	Saline
23	1	33	0.000000	Psilo_0.3
12	2	33	0.000000	Psilo_1
3	2	33	0.000000	Psilo_1
5	1	33	0.000000	Psilo_0.3
8	1	33	0.000140	Psilo_0.3
24	2	34	0.009289	Psilo_1
21	2	34	0.002451	Psilo_1
7	0	34	0.005172	Saline
1	0	34	0.024449	Saline
9	2	34	0.049347	Psilo_1
11	1	34	0.001627	Psilo_0.3
19	0	34	0.001470	Saline
20	1	34	0.019053	Psilo_0.3
16	0	34	0.004348	Saline
15	2	34	0.005864	Psilo_1
14	1	34	0.001649	Psilo_0.3
6	2	34	0.003881	Psilo_1
18	2	34	0.008720	Psilo_1
13	0	34	0.007511	Saline
4	0	34	0.017345	Saline
17	1	34	0.009063	Psilo_0.3
22	0	34	0.003123	Saline
2	1	34	0.006110	Psilo_0.3
10	0	34	0.004904	Saline
23	1	34	0.004866	Psilo_0.3
12	2	34	0.022913	Psilo_1
3	2	34	0.001275	Psilo_1
5	1	34	0.005628	Psilo_0.3
8	1	34	0.007545	Psilo_0.3
24	2	35	0.000000	Psilo_1
21	2	35	0.006740	Psilo_1
7	0	35	0.012498	Saline
1	0	35	0.028323	Saline
9	2	35	0.003733	Psilo_1
11	1	35	0.020342	Psilo_0.3
19	0	35	0.008821	Saline
20	1	35	0.008390	Psilo_0.3
16	0	35	0.015942	Saline
15	2	35	0.002016	Psilo_1
14	1	35	0.007069	Psilo_0.3
6	2	35	0.021431	Psilo_1
18	2	35	0.007504	Psilo_1
13	0	35	0.011703	Saline
4	0	35	0.009653	Saline
17	1	35	0.003625	Psilo_0.3
22	0	35	0.015946	Saline
2	1	35	0.004722	Psilo_0.3
10	0	35	0.013920	Saline
23	1	35	0.003686	Psilo_0.3
12	2	35	0.001983	Psilo_1
3	2	35	0.002549	Psilo_1
5	1	35	0.005297	Psilo_0.3
8	1	35	0.014531	Psilo_0.3
24	2	36	0.001592	Psilo_1
21	2	36	0.002757	Psilo_1
7	0	36	0.019537	Saline
1	0	36	0.013627	Saline
9	2	36	0.004666	Psilo_1
11	1	36	0.003458	Psilo_0.3
19	0	36	0.001960	Saline
20	1	36	0.007341	Psilo_0.3
16	0	36	0.013816	Saline
15	2	36	0.001283	Psilo_1
14	1	36	0.001414	Psilo_0.3
6	2	36	0.001519	Psilo_1
18	2	36	0.006692	Psilo_1
13	0	36	0.015546	Saline
4	0	36	0.028054	Saline
17	1	36	0.000302	Psilo_0.3
22	0	36	0.032221	Saline
2	1	36	0.009443	Psilo_0.3
10	0	36	0.026258	Saline
23	1	36	0.003686	Psilo_0.3
12	2	36	0.001102	Psilo_1
3	2	36	0.001487	Psilo_1
5	1	36	0.003642	Psilo_0.3
8	1	36	0.009082	Psilo_0.3
24	2	37	0.003981	Psilo_1
21	2	37	0.013787	Psilo_1
7	0	37	0.011924	Saline
1	0	37	0.008550	Saline
9	2	37	0.007699	Psilo_1
11	1	37	0.009764	Psilo_0.3
19	0	37	0.008821	Saline
20	1	37	0.013110	Psilo_0.3
16	0	37	0.006473	Saline
15	2	37	0.012644	Psilo_1
14	1	37	0.009425	Psilo_0.3
6	2	37	0.005231	Psilo_1
18	2	37	0.010140	Psilo_1
13	0	37	0.005415	Saline
4	0	37	0.012066	Saline
17	1	37	0.003323	Psilo_0.3
22	0	37	0.018083	Saline
2	1	37	0.011943	Psilo_0.3
10	0	37	0.010914	Saline
23	1	37	0.010321	Psilo_0.3
12	2	37	0.011897	Psilo_1
3	2	37	0.007861	Psilo_1
5	1	37	0.006952	Psilo_0.3
8	1	37	0.009641	Psilo_0.3
24	2	38	0.001858	Psilo_1
21	2	38	0.017157	Psilo_1
7	0	38	0.010774	Saline
1	0	38	0.007081	Saline
9	2	38	0.001633	Psilo_1
11	1	38	0.017494	Psilo_0.3
19	0	38	0.009556	Saline
20	1	38	0.016431	Psilo_0.3
16	0	38	0.004541	Saline
15	2	38	0.012095	Psilo_1
14	1	38	0.012488	Psilo_0.3
6	2	38	0.008944	Psilo_1
18	2	38	0.008923	Psilo_1
13	0	38	0.010655	Saline
4	0	38	0.017496	Saline
17	1	38	0.004230	Psilo_0.3
22	0	38	0.011343	Saline
2	1	38	0.006805	Psilo_0.3
10	0	38	0.007118	Saline
23	1	38	0.008847	Psilo_0.3
12	2	38	0.014320	Psilo_1
3	2	38	0.012110	Psilo_1
5	1	38	0.007780	Psilo_0.3
8	1	38	0.010340	Psilo_0.3
24	2	39	0.004512	Psilo_1
21	2	39	0.006434	Psilo_1
7	0	39	0.004597	Saline
1	0	39	0.005611	Saline
9	2	39	0.012366	Psilo_1
11	1	39	0.013832	Psilo_0.3
19	0	39	0.004411	Saline
20	1	39	0.008215	Psilo_0.3
16	0	39	0.003478	Saline
15	2	39	0.012461	Psilo_1
14	1	39	0.004713	Psilo_0.3
6	2	39	0.011812	Psilo_1
18	2	39	0.013588	Psilo_1
13	0	39	0.010830	Saline
4	0	39	0.004223	Saline
17	1	39	0.006647	Psilo_0.3
22	0	39	0.004932	Saline
2	1	39	0.018609	Psilo_0.3
10	0	39	0.007118	Saline
23	1	39	0.009732	Psilo_0.3
12	2	39	0.010134	Psilo_1
3	2	39	0.004461	Psilo_1
5	1	39	0.016719	Psilo_0.3
8	1	39	0.008523	Psilo_0.3
24	2	40	0.002919	Psilo_1
21	2	40	0.002145	Psilo_1
7	0	40	0.016664	Saline
1	0	40	0.019773	Saline
9	2	40	0.020882	Psilo_1
11	1	40	0.002848	Psilo_0.3
19	0	40	0.001715	Saline
20	1	40	0.006817	Psilo_0.3
16	0	40	0.008019	Saline
15	2	40	0.002382	Psilo_1
14	1	40	0.000707	Psilo_0.3
6	2	40	0.005569	Psilo_1
18	2	40	0.008518	Psilo_1
13	0	40	0.009432	Saline
4	0	40	0.007240	Saline
17	1	40	0.000000	Psilo_0.3
22	0	40	0.016439	Saline
2	1	40	0.006805	Psilo_0.3
10	0	40	0.005853	Saline
23	1	40	0.007815	Psilo_0.3
12	2	40	0.005948	Psilo_1
3	2	40	0.000212	Psilo_1
5	1	40	0.011753	Psilo_0.3
8	1	40	0.010898	Psilo_0.3
24	2	41	0.035032	Psilo_1
21	2	41	0.001225	Psilo_1
7	0	41	0.012929	Saline
1	0	41	0.007882	Saline
9	2	41	0.016916	Psilo_1
11	1	41	0.003051	Psilo_0.3
19	0	41	0.006371	Saline
20	1	41	0.016605	Psilo_0.3
16	0	41	0.009372	Saline
15	2	41	0.006964	Psilo_1
14	1	41	0.000707	Psilo_0.3
6	2	41	0.001012	Psilo_1
18	2	41	0.007098	Psilo_1
13	0	41	0.002795	Saline
4	0	41	0.004374	Saline
17	1	41	0.001813	Psilo_0.3
22	0	41	0.003123	Saline
2	1	41	0.012637	Psilo_0.3
10	0	41	0.003322	Saline
23	1	41	0.020053	Psilo_0.3
12	2	41	0.010795	Psilo_1
3	2	41	0.000850	Psilo_1
5	1	41	0.004138	Psilo_0.3
8	1	41	0.006148	Psilo_0.3
24	2	42	0.009023	Psilo_1
21	2	42	0.009804	Psilo_1
7	0	42	0.009625	Saline
1	0	42	0.014295	Saline
9	2	42	0.006300	Psilo_1
11	1	42	0.007526	Psilo_0.3
19	0	42	0.004411	Saline
20	1	42	0.009788	Psilo_0.3
16	0	42	0.011014	Saline
15	2	42	0.004032	Psilo_1
14	1	42	0.004948	Psilo_0.3
6	2	42	0.004387	Psilo_1
18	2	42	0.004462	Psilo_1
13	0	42	0.006638	Saline
4	0	42	0.007391	Saline
17	1	42	0.005438	Psilo_0.3
22	0	42	0.019398	Saline
2	1	42	0.008193	Psilo_0.3
10	0	42	0.013920	Saline
23	1	42	0.007815	Psilo_0.3
12	2	42	0.001542	Psilo_1
3	2	42	0.002337	Psilo_1
5	1	42	0.006621	Psilo_0.3
8	1	42	0.010060	Psilo_0.3
24	2	43	0.000531	Psilo_1
21	2	43	0.006740	Psilo_1
7	0	43	0.006034	Saline
1	0	43	0.025251	Saline
9	2	43	0.004666	Psilo_1
11	1	43	0.015460	Psilo_0.3
19	0	43	0.004166	Saline
20	1	43	0.003496	Psilo_0.3
16	0	43	0.014879	Saline
15	2	43	0.001100	Psilo_1
14	1	43	0.003063	Psilo_0.3
6	2	43	0.014175	Psilo_1
18	2	43	0.013385	Psilo_1
13	0	43	0.013450	Saline
4	0	43	0.009201	Saline
17	1	43	0.000906	Psilo_0.3
22	0	43	0.008384	Saline
2	1	43	0.000972	Psilo_0.3
10	0	43	0.013761	Saline
23	1	43	0.003096	Psilo_0.3
12	2	43	0.000661	Psilo_1
3	2	43	0.000212	Psilo_1
5	1	43	0.002152	Psilo_0.3
8	1	43	0.014811	Psilo_0.3
24	2	44	0.016985	Psilo_1
21	2	44	0.021140	Psilo_1
7	0	44	0.005746	Saline
1	0	44	0.001603	Saline
9	2	44	0.000350	Psilo_1
11	1	44	0.008340	Psilo_0.3
19	0	44	0.006861	Saline
20	1	44	0.012410	Psilo_0.3
16	0	44	0.001932	Saline
15	2	44	0.015576	Psilo_1
14	1	44	0.017672	Psilo_0.3
6	2	44	0.009112	Psilo_1
18	2	44	0.005678	Psilo_1
13	0	44	0.003319	Saline
4	0	44	0.004374	Saline
17	1	44	0.032931	Psilo_0.3
22	0	44	0.004932	Saline
2	1	44	0.008749	Psilo_0.3
10	0	44	0.003322	Saline
23	1	44	0.010321	Psilo_0.3
12	2	44	0.019388	Psilo_1
3	2	44	0.006798	Psilo_1
5	1	44	0.011422	Psilo_0.3
8	1	44	0.005309	Psilo_0.3
24	2	45	0.000265	Psilo_1
21	2	45	0.003064	Psilo_1
7	0	45	0.009050	Saline
1	0	45	0.011490	Saline
9	2	45	0.003500	Psilo_1
11	1	45	0.014239	Psilo_0.3
19	0	45	0.008576	Saline
20	1	45	0.005768	Psilo_0.3
16	0	45	0.011691	Saline
15	2	45	0.003482	Psilo_1
14	1	45	0.008011	Psilo_0.3
6	2	45	0.011981	Psilo_1
18	2	45	0.010546	Psilo_1
13	0	45	0.010306	Saline
4	0	45	0.010106	Saline
17	1	45	0.001511	Psilo_0.3
22	0	45	0.012987	Saline
2	1	45	0.002639	Psilo_0.3
10	0	45	0.014711	Saline
23	1	45	0.003686	Psilo_0.3
12	2	45	0.002423	Psilo_1
3	2	45	0.000850	Psilo_1
5	1	45	0.004966	Psilo_0.3
8	1	45	0.018723	Psilo_0.3
24	2	46	0.005042	Psilo_1
21	2	46	0.011949	Psilo_1
7	0	46	0.006034	Saline
1	0	46	0.006146	Saline
9	2	46	0.000933	Psilo_1
11	1	46	0.026648	Psilo_0.3
19	0	46	0.009556	Saline
20	1	46	0.004894	Psilo_0.3
16	0	46	0.004251	Saline
15	2	46	0.003299	Psilo_1
14	1	46	0.014609	Psilo_0.3
6	2	46	0.021431	Psilo_1
18	2	46	0.010951	Psilo_1
13	0	46	0.009607	Saline
4	0	46	0.006033	Saline
17	1	46	0.015408	Psilo_0.3
22	0	46	0.007069	Saline
2	1	46	0.005971	Psilo_0.3
10	0	46	0.005378	Saline
23	1	46	0.007372	Psilo_0.3
12	2	46	0.003084	Psilo_1
3	2	46	0.005099	Psilo_1
5	1	46	0.006952	Psilo_0.3
8	1	46	0.009082	Psilo_0.3
24	2	47	0.012473	Psilo_1
21	2	47	0.022672	Psilo_1
7	0	47	0.010343	Saline
1	0	47	0.003741	Saline
9	2	47	0.000233	Psilo_1
11	1	47	0.019121	Psilo_0.3
19	0	47	0.011272	Saline
20	1	47	0.009963	Psilo_0.3
16	0	47	0.003768	Saline
15	2	47	0.002199	Psilo_1
14	1	47	0.009661	Psilo_0.3
6	2	47	0.012487	Psilo_1
18	2	47	0.010343	Psilo_1
13	0	47	0.006114	Saline
4	0	47	0.003167	Saline
17	1	47	0.003625	Psilo_0.3
22	0	47	0.003288	Saline
2	1	47	0.001528	Psilo_0.3
10	0	47	0.013603	Saline
23	1	47	0.005456	Psilo_0.3
12	2	47	0.001983	Psilo_1
3	2	47	0.039728	Psilo_1
5	1	47	0.003642	Psilo_0.3
8	1	47	0.005309	Psilo_0.3
24	2	48	0.000265	Psilo_1
21	2	48	0.005208	Psilo_1
7	0	48	0.007327	Saline
1	0	48	0.004676	Saline
9	2	48	0.004200	Psilo_1
11	1	48	0.008340	Psilo_0.3
19	0	48	0.009802	Saline
20	1	48	0.010662	Psilo_0.3
16	0	48	0.004251	Saline
15	2	48	0.012095	Psilo_1
14	1	48	0.009425	Psilo_0.3
6	2	48	0.015356	Psilo_1
18	2	48	0.002231	Psilo_1
13	0	48	0.007686	Saline
4	0	48	0.003017	Saline
17	1	48	0.009970	Psilo_0.3
22	0	48	0.011836	Saline
2	1	48	0.012915	Psilo_0.3
10	0	48	0.003638	Saline
23	1	48	0.008699	Psilo_0.3
12	2	48	0.000661	Psilo_1
3	2	48	0.001700	Psilo_1
5	1	48	0.012581	Psilo_0.3
8	1	48	0.015509	Psilo_0.3
24	2	49	0.007166	Psilo_1
21	2	49	0.005208	Psilo_1
7	0	49	0.001580	Saline
1	0	49	0.012158	Saline
9	2	49	0.018432	Psilo_1
11	1	49	0.009764	Psilo_0.3
19	0	49	0.001715	Saline
20	1	49	0.004894	Psilo_0.3
16	0	49	0.007246	Saline
15	2	49	0.009346	Psilo_1
14	1	49	0.010603	Psilo_0.3
6	2	49	0.002869	Psilo_1
18	2	49	0.002231	Psilo_1
13	0	49	0.004716	Saline
4	0	49	0.004525	Saline
17	1	49	0.007251	Psilo_0.3
22	0	49	0.002630	Saline
2	1	49	0.016248	Psilo_0.3
10	0	49	0.005220	Saline
23	1	49	0.007667	Psilo_0.3
12	2	49	0.008592	Psilo_1
3	2	49	0.018058	Psilo_1
5	1	49	0.004635	Psilo_0.3
8	1	49	0.004890	Psilo_0.3
24	2	50	0.000796	Psilo_1
21	2	50	0.003676	Psilo_1
7	0	50	0.002729	Saline
1	0	50	0.002939	Saline
9	2	50	0.000700	Psilo_1
11	1	50	0.002848	Psilo_0.3
19	0	50	0.013477	Saline
20	1	50	0.000699	Psilo_0.3
16	0	50	0.025507	Saline
15	2	50	0.001649	Psilo_1
14	1	50	0.002592	Psilo_0.3
6	2	50	0.002025	Psilo_1
18	2	50	0.009329	Psilo_1
13	0	50	0.003319	Saline
4	0	50	0.000302	Saline
17	1	50	0.000000	Psilo_0.3
22	0	50	0.041263	Saline
2	1	50	0.006249	Psilo_0.3
10	0	50	0.005062	Saline
23	1	50	0.002212	Psilo_0.3
12	2	50	0.000220	Psilo_1
3	2	50	0.012959	Psilo_1
5	1	50	0.008111	Psilo_0.3
8	1	50	0.006986	Psilo_0.3
24	2	51	0.036093	Psilo_1
21	2	51	0.006127	Psilo_1
7	0	51	0.005315	Saline
1	0	51	0.005344	Saline
9	2	51	0.003966	Psilo_1
11	1	51	0.007323	Psilo_0.3
19	0	51	0.007351	Saline
20	1	51	0.009963	Psilo_0.3
16	0	51	0.009082	Saline
15	2	51	0.003482	Psilo_1
14	1	51	0.001885	Psilo_0.3
6	2	51	0.004050	Psilo_1
18	2	51	0.009329	Psilo_1
13	0	51	0.003843	Saline
4	0	51	0.006033	Saline
17	1	51	0.000906	Psilo_0.3
22	0	51	0.005754	Saline
2	1	51	0.008610	Psilo_0.3
10	0	51	0.008700	Saline
23	1	51	0.013270	Psilo_0.3
12	2	51	0.002644	Psilo_1
3	2	51	0.001700	Psilo_1
5	1	51	0.006787	Psilo_0.3
8	1	51	0.007266	Psilo_0.3
24	2	52	0.003981	Psilo_1
21	2	52	0.004596	Psilo_1
7	0	52	0.001006	Saline
1	0	52	0.046359	Saline
9	2	52	0.010733	Psilo_1
11	1	52	0.001017	Psilo_0.3
19	0	52	0.002450	Saline
20	1	52	0.000175	Psilo_0.3
16	0	52	0.009179	Saline
15	2	52	0.000550	Psilo_1
14	1	52	0.001649	Psilo_0.3
6	2	52	0.010800	Psilo_1
18	2	52	0.001217	Psilo_1
13	0	52	0.001921	Saline
4	0	52	0.000603	Saline
17	1	52	0.004834	Psilo_0.3
22	0	52	0.003452	Saline
2	1	52	0.000555	Psilo_0.3
10	0	52	0.001582	Saline
23	1	52	0.000885	Psilo_0.3
12	2	52	0.000441	Psilo_1
3	2	52	0.000212	Psilo_1
5	1	52	0.002483	Psilo_0.3
8	1	52	0.025569	Psilo_0.3
24	2	53	0.012739	Psilo_1
21	2	53	0.014400	Psilo_1
7	0	53	0.004741	Saline
1	0	53	0.001603	Saline
9	2	53	0.000583	Psilo_1
11	1	53	0.010578	Psilo_0.3
19	0	53	0.011272	Saline
20	1	53	0.007866	Psilo_0.3
16	0	53	0.001353	Saline
15	2	53	0.008430	Psilo_1
14	1	53	0.021206	Psilo_0.3
6	2	53	0.004725	Psilo_1
18	2	53	0.002839	Psilo_1
13	0	53	0.005590	Saline
4	0	53	0.004374	Saline
17	1	53	0.010272	Psilo_0.3
22	0	53	0.002466	Saline
2	1	53	0.005833	Psilo_0.3
10	0	53	0.002847	Saline
23	1	53	0.011059	Psilo_0.3
12	2	53	0.004847	Psilo_1
3	2	53	0.017421	Psilo_1
5	1	53	0.005959	Psilo_0.3
8	1	53	0.007126	Psilo_0.3
24	2	54	0.001327	Psilo_1
21	2	54	0.004902	Psilo_1
7	0	54	0.007183	Saline
1	0	54	0.002939	Saline
9	2	54	0.004783	Psilo_1
11	1	54	0.007933	Psilo_0.3
19	0	54	0.006126	Saline
20	1	54	0.007866	Psilo_0.3
16	0	54	0.003188	Saline
15	2	54	0.006597	Psilo_1
14	1	54	0.013902	Psilo_0.3
6	2	54	0.012150	Psilo_1
18	2	54	0.003650	Psilo_1
13	0	54	0.010480	Saline
4	0	54	0.003771	Saline
17	1	54	0.010876	Psilo_0.3
22	0	54	0.009370	Saline
2	1	54	0.006388	Psilo_0.3
10	0	54	0.005536	Saline
23	1	54	0.005013	Psilo_0.3
12	2	54	0.003305	Psilo_1
3	2	54	0.001912	Psilo_1
5	1	54	0.007449	Psilo_0.3
8	1	54	0.010619	Psilo_0.3
24	2	55	0.000796	Psilo_1
21	2	55	0.007047	Psilo_1
7	0	55	0.008476	Saline
1	0	55	0.001737	Saline
9	2	55	0.005600	Psilo_1
11	1	55	0.007323	Psilo_0.3
19	0	55	0.002205	Saline
20	1	55	0.001923	Psilo_0.3
16	0	55	0.001449	Saline
15	2	55	0.004765	Psilo_1
14	1	55	0.002828	Psilo_0.3
6	2	55	0.011475	Psilo_1
18	2	55	0.014399	Psilo_1
13	0	55	0.012052	Saline
4	0	55	0.002866	Saline
17	1	55	0.000906	Psilo_0.3
22	0	55	0.007726	Saline
2	1	55	0.009999	Psilo_0.3
10	0	55	0.005694	Saline
23	1	55	0.008405	Psilo_0.3
12	2	55	0.005508	Psilo_1
3	2	55	0.001275	Psilo_1
5	1	55	0.015891	Psilo_0.3
8	1	55	0.007825	Psilo_0.3
24	2	56	0.010881	Psilo_1
21	2	56	0.060968	Psilo_1
7	0	56	0.000144	Saline
1	0	56	0.000000	Saline
9	2	56	0.000000	Psilo_1
11	1	56	0.000000	Psilo_0.3
19	0	56	0.148003	Saline
20	1	56	0.000000	Psilo_0.3
16	0	56	0.000000	Saline
15	2	56	0.000000	Psilo_1
14	1	56	0.000000	Psilo_0.3
6	2	56	0.000000	Psilo_1
18	2	56	0.000000	Psilo_1
13	0	56	0.000000	Saline
4	0	56	0.000000	Saline
17	1	56	0.000000	Psilo_0.3
22	0	56	0.000000	Saline
2	1	56	0.000000	Psilo_0.3
10	0	56	0.000000	Saline
23	1	56	0.000000	Psilo_0.3
12	2	56	0.005288	Psilo_1
3	2	56	0.000000	Psilo_1
5	1	56	0.000000	Psilo_0.3
8	1	56	0.000000	Psilo_0.3
24	2	57	0.005042	Psilo_1
21	2	57	0.001225	Psilo_1
7	0	57	0.001724	Saline
1	0	57	0.001603	Saline
9	2	57	0.016216	Psilo_1
11	1	57	0.003865	Psilo_0.3
19	0	57	0.003185	Saline
20	1	57	0.006817	Psilo_0.3
16	0	57	0.002512	Saline
15	2	57	0.008063	Psilo_1
14	1	57	0.001885	Psilo_0.3
6	2	57	0.002700	Psilo_1
18	2	57	0.008518	Psilo_1
13	0	57	0.002620	Saline
4	0	57	0.004977	Saline
17	1	57	0.006042	Psilo_0.3
22	0	57	0.000822	Saline
2	1	57	0.022775	Psilo_0.3
10	0	57	0.005220	Saline
23	1	57	0.006193	Psilo_0.3
12	2	57	0.010795	Psilo_1
3	2	57	0.002124	Psilo_1
5	1	57	0.008939	Psilo_0.3
8	1	57	0.006846	Psilo_0.3
24	2	58	0.000000	Psilo_1
21	2	58	0.001225	Psilo_1
7	0	58	0.009338	Saline
1	0	58	0.004008	Saline
9	2	58	0.001283	Psilo_1
11	1	58	0.003458	Psilo_0.3
19	0	58	0.006616	Saline
20	1	58	0.006817	Psilo_0.3
16	0	58	0.005121	Saline
15	2	58	0.001466	Psilo_1
14	1	58	0.000000	Psilo_0.3
6	2	58	0.006244	Psilo_1
18	2	58	0.003650	Psilo_1
13	0	58	0.008734	Saline
4	0	58	0.009653	Saline
17	1	58	0.000000	Psilo_0.3
22	0	58	0.017919	Saline
2	1	58	0.007638	Psilo_0.3
10	0	58	0.006485	Saline
23	1	58	0.006635	Psilo_0.3
12	2	58	0.003525	Psilo_1
3	2	58	0.000000	Psilo_1
5	1	58	0.010925	Psilo_0.3
8	1	58	0.006567	Psilo_0.3
24	2	59	0.000265	Psilo_1
21	2	59	0.002451	Psilo_1
7	0	59	0.005603	Saline
1	0	59	0.017101	Saline
9	2	59	0.000700	Psilo_1
11	1	59	0.015053	Psilo_0.3
19	0	59	0.001470	Saline
20	1	59	0.002797	Psilo_0.3
16	0	59	0.011111	Saline
15	2	59	0.001100	Psilo_1
14	1	59	0.004006	Psilo_0.3
6	2	59	0.006412	Psilo_1
18	2	59	0.007098	Psilo_1
13	0	59	0.010480	Saline
4	0	59	0.011463	Saline
17	1	59	0.000604	Psilo_0.3
22	0	59	0.007398	Saline
2	1	59	0.001111	Psilo_0.3
10	0	59	0.006802	Saline
23	1	59	0.000147	Psilo_0.3
12	2	59	0.001763	Psilo_1
3	2	59	0.000850	Psilo_1
5	1	59	0.001986	Psilo_0.3
8	1	59	0.005030	Psilo_0.3
24	2	60	0.001327	Psilo_1
21	2	60	0.012561	Psilo_1
7	0	60	0.002299	Saline
1	0	60	0.001336	Saline
9	2	60	0.000117	Psilo_1
11	1	60	0.018104	Psilo_0.3
19	0	60	0.026954	Saline
20	1	60	0.000175	Psilo_0.3
16	0	60	0.005411	Saline
15	2	60	0.001833	Psilo_1
14	1	60	0.001649	Psilo_0.3
6	2	60	0.002531	Psilo_1
18	2	60	0.004867	Psilo_1
13	0	60	0.007336	Saline
4	0	60	0.000302	Saline
17	1	60	0.001511	Psilo_0.3
22	0	60	0.018576	Saline
2	1	60	0.005694	Psilo_0.3
10	0	60	0.003638	Saline
23	1	60	0.003981	Psilo_0.3
12	2	60	0.003084	Psilo_1
3	2	60	0.001275	Psilo_1
5	1	60	0.014071	Psilo_0.3
8	1	60	0.005589	Psilo_0.3
24	2	61	0.001858	Psilo_1
21	2	61	0.003983	Psilo_1
7	0	61	0.011062	Saline
1	0	61	0.004275	Saline
9	2	61	0.001167	Psilo_1
11	1	61	0.006916	Psilo_0.3
19	0	61	0.006616	Saline
20	1	61	0.008740	Psilo_0.3
16	0	61	0.003768	Saline
15	2	61	0.003665	Psilo_1
14	1	61	0.003299	Psilo_0.3
6	2	61	0.004556	Psilo_1
18	2	61	0.004664	Psilo_1
13	0	61	0.009432	Saline
4	0	61	0.014178	Saline
17	1	61	0.001511	Psilo_0.3
22	0	61	0.008548	Saline
2	1	61	0.003611	Psilo_0.3
10	0	61	0.006802	Saline
23	1	61	0.006930	Psilo_0.3
12	2	61	0.001763	Psilo_1
3	2	61	0.001487	Psilo_1
5	1	61	0.005297	Psilo_0.3
8	1	61	0.003493	Psilo_0.3
24	2	62	0.002123	Psilo_1
21	2	62	0.003983	Psilo_1
7	0	62	0.004741	Saline
1	0	62	0.002939	Saline
9	2	62	0.001983	Psilo_1
11	1	62	0.005289	Psilo_0.3
19	0	62	0.004411	Saline
20	1	62	0.007691	Psilo_0.3
16	0	62	0.001546	Saline
15	2	62	0.007513	Psilo_1
14	1	62	0.009189	Psilo_0.3
6	2	62	0.012487	Psilo_1
18	2	62	0.004056	Psilo_1
13	0	62	0.002795	Saline
4	0	62	0.003017	Saline
17	1	62	0.010574	Psilo_0.3
22	0	62	0.008713	Saline
2	1	62	0.010137	Psilo_0.3
10	0	62	0.002531	Saline
23	1	62	0.005456	Psilo_0.3
12	2	62	0.004186	Psilo_1
3	2	62	0.000637	Psilo_1
5	1	62	0.009270	Psilo_0.3
8	1	62	0.007405	Psilo_0.3
24	2	63	0.002654	Psilo_1
21	2	63	0.003064	Psilo_1
7	0	63	0.004453	Saline
1	0	63	0.003741	Saline
9	2	63	0.010383	Psilo_1
11	1	63	0.003865	Psilo_0.3
19	0	63	0.001715	Saline
20	1	63	0.004370	Psilo_0.3
16	0	63	0.001256	Saline
15	2	63	0.005864	Psilo_1
14	1	63	0.001649	Psilo_0.3
6	2	63	0.000506	Psilo_1
18	2	63	0.014602	Psilo_1
13	0	63	0.004192	Saline
4	0	63	0.003771	Saline
17	1	63	0.004230	Psilo_0.3
22	0	63	0.001151	Saline
2	1	63	0.015692	Psilo_0.3
10	0	63	0.003322	Saline
23	1	63	0.003391	Psilo_0.3
12	2	63	0.021591	Psilo_1
3	2	63	0.000425	Psilo_1
5	1	63	0.004469	Psilo_0.3
8	1	63	0.004331	Psilo_0.3
24	2	64	0.007166	Psilo_1
21	2	64	0.002145	Psilo_1
7	0	64	0.003304	Saline
1	0	64	0.001603	Saline
9	2	64	0.000467	Psilo_1
11	1	64	0.007730	Psilo_0.3
19	0	64	0.007351	Saline
20	1	64	0.005943	Psilo_0.3
16	0	64	0.001159	Saline
15	2	64	0.010445	Psilo_1
14	1	64	0.012017	Psilo_0.3
6	2	64	0.004050	Psilo_1
18	2	64	0.000608	Psilo_1
13	0	64	0.004541	Saline
4	0	64	0.001357	Saline
17	1	64	0.010272	Psilo_0.3
22	0	64	0.001315	Saline
2	1	64	0.005833	Psilo_0.3
10	0	64	0.005220	Saline
23	1	64	0.012238	Psilo_0.3
12	2	64	0.007711	Psilo_1
3	2	64	0.004249	Psilo_1
5	1	64	0.011753	Psilo_0.3
8	1	64	0.006567	Psilo_0.3
24	2	65	0.000265	Psilo_1
21	2	65	0.004902	Psilo_1
7	0	65	0.006034	Saline
1	0	65	0.000668	Saline
9	2	65	0.000933	Psilo_1
11	1	65	0.010171	Psilo_0.3
19	0	65	0.002205	Saline
20	1	65	0.001573	Psilo_0.3
16	0	65	0.004348	Saline
15	2	65	0.005131	Psilo_1
14	1	65	0.001649	Psilo_0.3
6	2	65	0.010462	Psilo_1
18	2	65	0.011965	Psilo_1
13	0	65	0.009956	Saline
4	0	65	0.002715	Saline
17	1	65	0.000000	Psilo_0.3
22	0	65	0.007562	Saline
2	1	65	0.009582	Psilo_0.3
10	0	65	0.004429	Saline
23	1	65	0.005603	Psilo_0.3
